Order_ID,Order_Date,Region,City,Product_Category,Product_Name,Sales,Cost,Profit,Discount,Customer_Satisfaction,Delivery_Days,Customer_Age,Customer_Segment
ORD00204,2025-12-19,South,Port Harcourt,Furniture,Furniture Item 11,1627.71,1432.38,37.57,16.2,3.5,7.8,56,Consumer
ORD00205,2025-02-08,South,Port Harcourt,Electronics,Electronics Item 13,1097.57,790.25,204.91,15.6,3.6,7.9,50,Corporate
ORD00206,2025-04-13,West,Lagos,Electronics,Electronics Item 2,1059.36,762.74,224.39,11.4,4.0,4.2,35,Consumer
ORD00207,2025-06-10,South,Uyo,Electronics,Electronics Item 10,1289.71,928.59,182.79,23.0,3.5,9.9,19,Small Business
ORD00208,2025-09-23,South,Port Harcourt,Office Supplies,Office Supplies Item 14,414.76,282.04,70.85,24.9,3.7,8.0,57,Corporate
ORD00209,2025-09-25,South,Port Harcourt,Electronics,Electronics Item 11,1295.61,932.84,205.43,20.2,3.8,6.0,35,Consumer
ORD00210,2025-03-14,South,Uyo,Furniture,Furniture Item 11,1434.71,1262.54,33.53,16.1,3.0,10.9,49,Consumer
ORD00211,2025-11-09,North,Kano,Office Supplies,Office Supplies Item 13,410.9,279.41,108.55,9.3,3.8,3.5,27,Corporate
ORD00212,2025-05-06,East,Enugu,Office Supplies,Office Supplies Item 12,404.98,275.39,102.73,11.1,4.0,2.5,55,Consumer
ORD00213,2025-04-23,North,Kaduna,Electronics,Electronics Item 11,987.29,710.85,238.78,6.4,4.2,4.5,44,Consumer
ORD00214,2025-11-02,South,Port Harcourt,Furniture,Furniture Item 1,1764.95,1553.15,-20.05,21.9,2.7,8.6,46,Consumer
ORD00215,2025-05-06,South,Port Harcourt,Office Supplies,Office Supplies Item 10,711.29,483.68,167.21,14.2,2.8,6.3,38,Consumer
ORD00216,2025-01-21,West,Lagos,Furniture,Furniture Item 4,1756.97,1546.14,140.71,6.7,4.1,4.4,34,Corporate
ORD00217,2025-12-04,East,Enugu,Office Supplies,Office Supplies Item 6,703.89,478.64,197.88,6.5,4.4,3.7,36,Consumer
ORD00218,2025-04-01,West,Lagos,Furniture,Furniture Item 8,1792.27,1577.2,112.0,9.6,4.2,3.2,37,Consumer
ORD00219,2025-01-12,West,Lagos,Furniture,Furniture Item 6,1395.28,1227.85,53.28,13.6,3.5,4.5,28,Consumer
ORD00220,2025-08-04,South,Port Harcourt,Furniture,Furniture Item 13,2135.67,1879.39,-8.92,20.7,2.9,9.7,52,Consumer
ORD00221,2025-11-25,North,Kaduna,Furniture,Furniture Item 11,2027.74,1784.42,106.26,11.3,5.0,1.0,20,Corporate
ORD00222,2025-10-25,East,Enugu,Furniture,Furniture Item 9,1693.5,1490.28,70.68,13.0,3.9,2.9,47,Consumer
ORD00223,2025-01-19,North,Kano,Office Supplies,Office Supplies Item 5,472.51,321.31,116.03,12.4,4.4,4.6,26,Corporate
ORD00224,2025-06-13,East,Enugu,Electronics,Electronics Item 14,901.39,649.0,198.97,9.9,3.9,3.8,48,Consumer
ORD00225,2025-12-21,South,Uyo,Office Supplies,Office Supplies Item 2,535.02,363.81,127.02,13.8,4.1,8.9,43,Consumer
ORD00226,2025-04-21,North,Kano,Electronics,Electronics Item 11,981.69,706.82,198.1,13.0,4.5,3.8,46,Consumer
ORD00227,2025-10-22,South,Port Harcourt,Electronics,Electronics Item 4,1476.28,1062.92,244.39,19.1,3.0,7.9,49,Consumer
ORD00228,2025-06-27,East,Owerri,Electronics,Electronics Item 11,1280.21,921.75,297.78,7.9,4.3,2.8,40,Corporate
ORD00229,2025-01-12,South,Uyo,Office Supplies,Office Supplies Item 8,455.62,309.82,100.04,16.7,3.1,8.8,25,Consumer
ORD00230,2025-11-21,West,Ibadan,Electronics,Electronics Item 11,1379.31,993.1,336.39,6.0,3.9,2.4,51,Consumer
ORD00231,2025-04-10,West,Lagos,Furniture,Furniture Item 10,1446.81,1273.19,46.52,14.6,4.3,4.9,46,Consumer
ORD00232,2025-08-05,East,Owerri,Electronics,Electronics Item 8,957.88,689.67,224.86,7.5,4.3,3.8,61,Consumer
ORD00233,2025-10-08,South,Port Harcourt,Furniture,Furniture Item 9,1776.77,1563.56,-26.75,22.5,2.5,6.7,24,Corporate
ORD00234,2025-07-29,South,Uyo,Office Supplies,Office Supplies Item 13,465.85,316.78,96.82,18.7,3.0,7.9,62,Consumer
ORD00235,2025-08-04,West,Ibadan,Office Supplies,Office Supplies Item 4,591.52,402.23,157.52,9.0,3.8,2.4,38,Consumer
ORD00236,2025-08-15,East,Enugu,Electronics,Electronics Item 14,1232.64,887.5,270.01,10.2,4.0,4.9,30,Consumer
ORD00237,2025-10-07,West,Lagos,Electronics,Electronics Item 8,1093.94,787.64,246.95,9.0,5.0,1.0,46,Consumer
ORD00238,2025-08-16,North,Kano,Office Supplies,Office Supplies Item 8,562.46,382.47,152.59,8.1,4.5,4.9,45,Small Business
ORD00239,2025-10-10,East,Owerri,Office Supplies,Office Supplies Item 4,484.23,329.28,132.71,7.7,4.2,4.2,29,Consumer
ORD00240,2025-02-12,East,Enugu,Office Supplies,Office Supplies Item 8,566.9,385.49,135.59,13.5,4.5,4.8,62,Consumer
ORD00241,2025-05-12,West,Lagos,Electronics,Electronics Item 10,984.77,709.03,202.03,12.5,3.9,2.0,57,Small Business
ORD00242,2025-05-13,South,Uyo,Furniture,Furniture Item 10,1553.59,1367.16,-3.58,20.4,3.2,5.1,42,Corporate
ORD00243,2025-10-28,South,Port Harcourt,Office Supplies,Office Supplies Item 9,378.19,257.17,77.13,19.3,3.4,8.8,63,Consumer
ORD00244,2025-08-29,West,Ibadan,Furniture,Furniture Item 13,1611.13,1417.8,101.73,9.5,4.3,2.1,38,Small Business
ORD00245,2025-10-21,West,Ibadan,Furniture,Furniture Item 12,1003.85,883.39,87.7,5.4,4.1,5.8,62,Consumer
ORD00246,2025-06-10,North,Kaduna,Office Supplies,Office Supplies Item 11,336.79,229.01,80.42,13.5,4.3,4.1,54,Consumer
ORD00247,2025-01-19,North,Kano,Furniture,Furniture Item 4,1549.06,1363.17,69.03,12.6,4.2,4.0,64,Consumer
ORD00248,2025-02-08,West,Ibadan,Furniture,Furniture Item 10,1006.84,886.02,44.0,12.7,4.2,3.6,53,Consumer
ORD00249,2025-06-05,South,Port Harcourt,Electronics,Electronics Item 13,924.76,665.83,130.04,23.2,2.5,7.8,27,Small Business
ORD00250,2025-09-05,West,Ibadan,Office Supplies,Office Supplies Item 4,414.19,281.65,119.0,5.4,4.7,3.2,37,Corporate
ORD00251,2025-06-12,North,Kaduna,Furniture,Furniture Item 4,2027.19,1783.92,151.92,7.5,3.4,3.3,18,Consumer
ORD00252,2025-02-27,West,Ibadan,Electronics,Electronics Item 13,1127.83,812.04,247.72,10.1,4.5,3.5,21,Consumer
ORD00253,2025-05-19,South,Port Harcourt,Furniture,Furniture Item 4,1286.21,1131.87,-19.07,22.5,3.7,8.6,62,Consumer
ORD00254,2025-02-10,South,Uyo,Office Supplies,Office Supplies Item 13,371.46,252.59,90.38,12.8,2.9,5.4,53,Corporate
ORD00255,2025-01-24,South,Uyo,Electronics,Electronics Item 7,924.63,665.73,164.16,17.1,3.0,7.4,56,Consumer
ORD00256,2025-11-13,South,Uyo,Electronics,Electronics Item 7,594.37,427.94,70.27,27.0,2.4,9.0,47,Consumer
ORD00257,2025-01-25,South,Port Harcourt,Electronics,Electronics Item 11,1076.26,774.91,121.09,27.9,2.8,7.5,48,Corporate
ORD00258,2025-02-01,North,Kaduna,Furniture,Furniture Item 1,1939.83,1707.05,143.29,7.7,5.0,3.6,21,Small Business
ORD00259,2025-04-21,East,Enugu,Furniture,Furniture Item 2,1775.57,1562.5,141.47,6.7,4.2,5.2,57,Consumer
ORD00260,2025-07-17,West,Lagos,Electronics,Electronics Item 9,1162.94,837.32,231.39,13.5,4.2,3.8,46,Consumer
ORD00261,2025-03-11,South,Uyo,Electronics,Electronics Item 4,1024.13,737.38,157.32,21.1,2.4,6.9,35,Consumer
ORD00262,2025-02-12,West,Ibadan,Office Supplies,Office Supplies Item 6,461.32,313.7,116.73,11.2,5.0,4.1,50,Small Business
ORD00263,2025-12-05,South,Port Harcourt,Office Supplies,Office Supplies Item 4,508.21,345.58,90.89,23.5,3.1,8.9,61,Consumer
ORD00264,2025-01-22,East,Enugu,Electronics,Electronics Item 4,837.03,602.66,193.54,8.1,4.2,4.0,33,Consumer
ORD00265,2025-04-23,North,Kaduna,Electronics,Electronics Item 6,1262.2,908.78,290.25,8.3,3.9,2.2,50,Consumer
ORD00266,2025-01-19,East,Enugu,Electronics,Electronics Item 6,1245.09,896.46,283.34,8.7,4.4,4.2,24,Corporate
ORD00267,2025-01-14,West,Ibadan,Office Supplies,Office Supplies Item 10,370.57,251.99,101.32,7.8,4.3,3.4,46,Small Business
ORD00268,2025-11-18,West,Lagos,Office Supplies,Office Supplies Item 1,515.13,350.29,132.22,10.6,3.7,4.4,44,Consumer
ORD00269,2025-03-12,South,Uyo,Furniture,Furniture Item 4,1743.96,1534.69,-25.05,22.4,2.9,8.2,44,Consumer
ORD00270,2025-05-28,East,Owerri,Electronics,Electronics Item 6,767.99,552.95,166.5,10.5,4.6,5.6,32,Consumer
ORD00271,2025-03-14,East,Owerri,Furniture,Furniture Item 11,907.27,798.4,81.54,5.0,5.0,4.2,39,Small Business
ORD00272,2025-09-05,East,Owerri,Furniture,Furniture Item 7,1393.85,1226.59,121.22,5.5,4.8,2.3,26,Consumer
ORD00273,2025-05-18,South,Port Harcourt,Furniture,Furniture Item 9,1277.01,1123.77,-12.49,21.6,3.2,9.5,45,Small Business
ORD00274,2025-05-12,South,Port Harcourt,Furniture,Furniture Item 7,1978.0,1740.64,-26.75,22.3,3.6,10.5,40,Consumer
ORD00275,2025-02-16,North,Kaduna,Electronics,Electronics Item 10,720.86,519.02,177.51,5.6,4.9,3.0,50,Corporate
ORD00276,2025-12-04,South,Port Harcourt,Office Supplies,Office Supplies Item 1,501.92,341.31,81.47,26.3,3.3,6.7,44,Consumer
ORD00277,2025-06-28,West,Lagos,Office Supplies,Office Supplies Item 9,567.3,385.76,155.37,7.7,4.5,6.8,35,Corporate
ORD00278,2025-12-07,South,Uyo,Electronics,Electronics Item 2,1136.33,818.16,172.74,21.3,3.2,11.2,39,Corporate
ORD00279,2025-07-05,North,Kano,Furniture,Furniture Item 3,1371.37,1206.81,121.09,5.3,3.9,1.1,31,Consumer
ORD00280,2025-05-01,South,Uyo,Electronics,Electronics Item 1,805.1,579.67,114.18,23.0,3.1,8.3,21,Small Business
ORD00281,2025-10-10,South,Port Harcourt,Electronics,Electronics Item 1,1081.92,778.98,127.62,27.0,3.3,8.5,59,Consumer
ORD00282,2025-12-02,West,Lagos,Office Supplies,Office Supplies Item 9,475.48,323.33,135.67,5.8,4.6,3.4,22,Corporate
ORD00283,2025-03-17,West,Lagos,Furniture,Furniture Item 13,671.43,590.86,31.35,12.2,4.1,2.7,34,Corporate
ORD00284,2025-03-26,East,Owerri,Office Supplies,Office Supplies Item 14,183.05,124.48,49.83,8.0,4.4,1.5,60,Corporate
ORD00285,2025-05-02,South,Uyo,Furniture,Furniture Item 8,1478.81,1301.35,46.32,14.8,2.6,6.6,25,Small Business
ORD00286,2025-05-17,South,Uyo,Office Supplies,Office Supplies Item 1,358.09,243.5,69.67,20.9,3.4,6.1,51,Consumer
ORD00287,2025-08-27,North,Kaduna,Furniture,Furniture Item 10,1658.35,1459.35,51.7,14.8,3.8,4.9,20,Consumer
ORD00288,2025-11-01,West,Lagos,Electronics,Electronics Item 13,1177.29,847.65,238.32,12.9,3.9,3.9,60,Corporate
ORD00289,2025-05-24,North,Kano,Office Supplies,Office Supplies Item 6,425.52,289.35,101.08,13.7,4.1,6.0,58,Consumer
ORD00290,2025-12-05,West,Lagos,Office Supplies,Office Supplies Item 8,504.51,343.07,132.19,9.7,3.9,3.8,35,Small Business
ORD00291,2025-02-17,North,Kano,Office Supplies,Office Supplies Item 13,496.84,337.85,115.23,14.7,4.3,1.3,35,Consumer
ORD00292,2025-02-14,West,Ibadan,Office Supplies,Office Supplies Item 6,356.03,242.1,91.31,10.6,3.9,2.7,31,Consumer
ORD00293,2025-02-28,East,Owerri,Furniture,Furniture Item 12,1755.97,1545.26,83.36,12.1,4.1,5.5,48,Corporate
ORD00294,2025-11-13,North,Kano,Electronics,Electronics Item 13,1644.78,1184.24,335.55,12.7,4.4,5.7,56,Corporate
ORD00295,2025-07-28,North,Kaduna,Furniture,Furniture Item 1,1399.78,1231.8,109.6,6.9,4.3,4.6,33,Corporate
ORD00296,2025-10-04,East,Owerri,Office Supplies,Office Supplies Item 13,554.32,376.94,142.74,10.4,4.6,3.0,30,Corporate
ORD00297,2025-01-16,North,Kaduna,Electronics,Electronics Item 1,1132.63,815.5,224.13,13.7,4.6,4.3,43,Corporate
ORD00298,2025-12-12,South,Uyo,Office Supplies,Office Supplies Item 13,618.05,420.27,124.93,19.6,3.3,8.0,49,Consumer
ORD00299,2025-04-20,North,Kano,Office Supplies,Office Supplies Item 4,420.35,285.84,97.1,14.8,4.5,5.6,29,Consumer
ORD00300,2025-09-14,South,Uyo,Electronics,Electronics Item 8,1272.9,916.48,194.3,21.2,3.3,7.4,63,Small Business
ORD00301,2025-08-20,East,Enugu,Office Supplies,Office Supplies Item 11,517.51,351.9,142.34,7.5,3.9,4.4,37,Small Business
ORD00302,2025-10-14,West,Lagos,Office Supplies,Office Supplies Item 4,520.54,353.96,119.8,15.0,4.1,2.8,28,Consumer
ORD00303,2025-10-31,South,Uyo,Electronics,Electronics Item 5,1282.97,923.74,220.57,18.0,3.2,9.3,27,Consumer
ORD00304,2025-03-09,West,Lagos,Office Supplies,Office Supplies Item 3,533.1,362.51,132.97,11.8,3.8,4.3,40,Small Business
ORD00305,2025-04-20,South,Uyo,Furniture,Furniture Item 7,1744.93,1535.54,37.01,16.5,4.0,9.1,28,Consumer
ORD00306,2025-05-13,North,Kaduna,Office Supplies,Office Supplies Item 7,397.43,270.25,99.79,11.5,4.0,3.1,21,Consumer
ORD00307,2025-04-14,East,Owerri,Furniture,Furniture Item 8,1749.08,1539.19,151.06,5.6,4.1,3.9,37,Small Business
ORD00308,2025-05-11,East,Owerri,Furniture,Furniture Item 4,1124.2,989.29,90.81,6.5,4.4,2.0,43,Corporate
ORD00309,2025-12-30,South,Uyo,Office Supplies,Office Supplies Item 11,552.66,375.81,112.62,19.4,3.0,9.8,40,Consumer
ORD00310,2025-03-14,West,Ibadan,Electronics,Electronics Item 5,1530.57,1102.01,319.17,11.9,4.8,6.0,47,Consumer
ORD00311,2025-08-19,South,Uyo,Office Supplies,Office Supplies Item 4,463.41,315.12,112.65,12.8,3.4,5.9,32,Consumer
ORD00312,2025-10-20,East,Owerri,Electronics,Electronics Item 8,794.56,572.08,198.23,5.1,4.0,3.5,46,Consumer
ORD00313,2025-03-01,West,Ibadan,Furniture,Furniture Item 6,1324.36,1165.43,102.47,7.1,4.0,4.2,41,Consumer
ORD00314,2025-10-05,South,Port Harcourt,Office Supplies,Office Supplies Item 12,541.21,368.02,115.61,17.7,3.3,8.7,40,Consumer
ORD00315,2025-09-04,West,Ibadan,Office Supplies,Office Supplies Item 3,484.32,329.34,127.13,9.6,4.4,3.2,29,Corporate
ORD00316,2025-04-16,South,Port Harcourt,Electronics,Electronics Item 6,1350.26,972.19,189.49,23.3,3.9,5.0,36,Corporate
ORD00317,2025-09-06,West,Ibadan,Electronics,Electronics Item 13,955.37,687.87,209.39,10.1,4.2,6.0,43,Small Business
ORD00318,2025-11-06,South,Port Harcourt,Office Supplies,Office Supplies Item 6,654.47,445.04,130.07,20.2,3.1,7.8,49,Small Business
ORD00319,2025-07-19,South,Uyo,Electronics,Electronics Item 9,1336.04,961.95,257.5,14.5,3.9,7.8,58,Consumer
ORD00320,2025-08-01,West,Lagos,Furniture,Furniture Item 1,1761.94,1550.51,79.11,12.5,4.9,5.6,37,Consumer
ORD00321,2025-12-03,North,Kaduna,Furniture,Furniture Item 11,1639.3,1442.58,124.22,7.4,4.5,2.9,30,Consumer
ORD00322,2025-06-05,East,Owerri,Furniture,Furniture Item 13,1673.56,1472.74,74.26,12.6,4.2,6.3,49,Consumer
ORD00323,2025-08-26,West,Lagos,Office Supplies,Office Supplies Item 5,362.19,246.29,90.47,11.7,4.8,4.8,40,Corporate
ORD00324,2025-11-09,South,Uyo,Office Supplies,Office Supplies Item 9,502.24,341.52,83.88,25.5,2.5,6.6,25,Consumer
ORD00325,2025-07-09,East,Enugu,Office Supplies,Office Supplies Item 13,614.91,418.14,173.69,6.3,3.9,3.3,38,Consumer
ORD00326,2025-02-25,South,Uyo,Electronics,Electronics Item 5,1097.53,790.22,163.72,21.8,3.1,7.0,19,Corporate
ORD00327,2025-12-05,East,Enugu,Furniture,Furniture Item 11,1451.71,1277.5,56.78,13.5,3.8,5.4,53,Small Business
ORD00328,2025-11-04,East,Enugu,Office Supplies,Office Supplies Item 11,615.53,418.56,155.51,11.2,4.1,3.3,45,Consumer
ORD00329,2025-07-29,West,Lagos,Office Supplies,Office Supplies Item 8,425.16,289.11,99.61,14.3,4.3,2.6,31,Consumer
ORD00330,2025-10-17,North,Kano,Furniture,Furniture Item 10,1376.31,1211.15,69.21,11.6,4.5,5.0,36,Small Business
ORD00331,2025-01-05,North,Kaduna,Electronics,Electronics Item 7,686.49,494.28,155.05,9.0,4.1,6.1,18,Consumer
ORD00332,2025-03-07,North,Kano,Furniture,Furniture Item 13,1691.87,1488.85,64.65,13.6,4.4,3.5,50,Consumer
ORD00333,2025-09-10,South,Uyo,Electronics,Electronics Item 11,1290.55,929.19,208.52,19.7,3.4,8.3,35,Consumer
ORD00334,2025-08-15,South,Port Harcourt,Office Supplies,Office Supplies Item 5,470.91,320.22,94.99,19.7,3.2,7.3,62,Consumer
ORD00335,2025-07-16,North,Kano,Office Supplies,Office Supplies Item 13,560.7,381.28,133.56,13.6,4.4,5.8,25,Consumer
ORD00336,2025-08-08,West,Lagos,Electronics,Electronics Item 4,1016.38,731.79,206.4,12.8,4.0,3.3,42,Corporate
ORD00337,2025-10-05,South,Port Harcourt,Furniture,Furniture Item 13,1923.59,1692.76,-74.2,26.4,2.9,5.2,34,Corporate
ORD00338,2025-03-19,West,Lagos,Electronics,Electronics Item 11,1048.53,754.94,238.16,8.8,4.4,4.6,30,Consumer
ORD00339,2025-09-02,North,Kano,Electronics,Electronics Item 4,1158.85,834.37,252.75,10.3,4.2,4.5,23,Consumer
ORD00340,2025-08-30,West,Lagos,Office Supplies,Office Supplies Item 3,432.62,294.18,103.53,13.4,3.9,3.1,60,Consumer
ORD00341,2025-12-03,East,Owerri,Furniture,Furniture Item 11,2267.68,1995.55,93.25,13.1,3.6,3.6,18,Consumer
ORD00342,2025-06-13,South,Uyo,Furniture,Furniture Item 4,2092.94,1841.79,63.41,15.0,2.1,6.6,62,Consumer
ORD00343,2025-12-18,West,Lagos,Electronics,Electronics Item 7,999.69,719.78,199.75,13.4,4.2,2.7,59,Consumer
ORD00344,2025-10-13,East,Owerri,Electronics,Electronics Item 14,999.2,719.42,202.98,12.8,3.4,2.6,62,Corporate
ORD00345,2025-12-16,South,Uyo,Electronics,Electronics Item 6,1254.21,903.03,205.62,19.3,2.9,6.4,20,Corporate
ORD00346,2025-10-26,West,Ibadan,Electronics,Electronics Item 8,780.15,561.71,184.09,7.3,4.1,4.5,23,Consumer
ORD00347,2025-07-12,South,Uyo,Furniture,Furniture Item 10,2171.83,1911.21,-24.6,21.9,2.5,6.6,36,Small Business
ORD00348,2025-03-10,South,Uyo,Office Supplies,Office Supplies Item 14,287.33,195.38,59.07,19.1,3.7,6.3,47,Consumer
ORD00349,2025-01-25,East,Owerri,Electronics,Electronics Item 1,891.19,641.65,178.41,13.3,4.2,3.9,19,Small Business
ORD00350,2025-10-25,West,Lagos,Electronics,Electronics Item 10,1204.56,867.28,259.66,10.7,4.2,3.6,33,Consumer
ORD00351,2025-12-30,South,Port Harcourt,Electronics,Electronics Item 7,807.48,581.39,104.1,25.2,3.2,8.6,63,Consumer
ORD00352,2025-01-12,South,Port Harcourt,Office Supplies,Office Supplies Item 14,297.88,202.56,69.4,14.5,2.5,6.9,40,Consumer
ORD00353,2025-03-12,North,Kano,Office Supplies,Office Supplies Item 5,411.87,280.07,102.3,11.9,3.6,6.1,54,Corporate
ORD00354,2025-10-12,North,Kano,Electronics,Electronics Item 6,1203.98,866.87,271.54,9.1,4.2,3.9,53,Consumer
ORD00355,2025-10-02,East,Enugu,Electronics,Electronics Item 4,858.57,618.17,208.35,6.2,4.3,2.7,64,Corporate
ORD00356,2025-05-28,East,Owerri,Electronics,Electronics Item 6,827.78,596.0,204.7,5.5,5.0,4.6,21,Consumer
ORD00357,2025-10-17,North,Kaduna,Electronics,Electronics Item 5,1279.18,921.01,275.45,10.8,4.0,5.3,49,Corporate
ORD00358,2025-05-18,South,Uyo,Office Supplies,Office Supplies Item 5,519.23,353.08,99.31,21.5,3.3,6.8,21,Corporate
ORD00359,2025-11-02,South,Port Harcourt,Office Supplies,Office Supplies Item 2,586.34,398.71,113.1,21.2,2.9,7.2,33,Consumer
ORD00360,2025-07-01,South,Uyo,Electronics,Electronics Item 5,1263.31,909.59,241.36,14.8,3.2,7.8,33,Consumer
ORD00361,2025-07-04,West,Lagos,Electronics,Electronics Item 9,703.28,506.36,170.49,6.3,4.2,6.0,51,Corporate
ORD00362,2025-02-08,East,Enugu,Office Supplies,Office Supplies Item 9,381.64,259.51,94.09,12.2,4.1,6.8,31,Consumer
ORD00363,2025-01-15,West,Ibadan,Electronics,Electronics Item 6,887.15,638.75,192.69,10.5,4.4,3.8,23,Corporate
ORD00364,2025-01-22,South,Uyo,Office Supplies,Office Supplies Item 13,431.12,293.16,88.47,19.1,3.8,8.2,33,Consumer
ORD00365,2025-05-29,East,Owerri,Furniture,Furniture Item 1,1598.25,1406.46,57.28,14.0,4.3,3.7,58,Consumer
ORD00366,2025-02-13,East,Enugu,Office Supplies,Office Supplies Item 11,387.88,263.76,97.48,11.4,3.8,2.8,50,Consumer
ORD00367,2025-12-21,South,Port Harcourt,Electronics,Electronics Item 11,1224.7,881.78,181.53,22.0,3.3,8.5,56,Small Business
ORD00368,2025-12-10,South,Uyo,Office Supplies,Office Supplies Item 13,397.42,270.24,65.69,25.8,3.6,6.2,37,Corporate
ORD00369,2025-01-29,East,Enugu,Furniture,Furniture Item 4,1475.82,1298.72,71.42,11.9,4.6,2.8,36,Corporate
ORD00370,2025-06-22,West,Lagos,Electronics,Electronics Item 6,1219.44,878.0,284.04,7.8,3.8,6.5,60,Consumer
ORD00371,2025-07-19,West,Ibadan,Electronics,Electronics Item 3,824.16,593.4,167.89,12.7,4.6,2.8,29,Consumer
ORD00372,2025-09-24,East,Enugu,Office Supplies,Office Supplies Item 4,542.53,368.92,140.3,10.2,3.6,3.2,55,Corporate
ORD00373,2025-08-08,West,Ibadan,Furniture,Furniture Item 9,1449.24,1275.33,48.56,14.4,4.9,5.4,30,Corporate
ORD00374,2025-04-28,South,Uyo,Office Supplies,Office Supplies Item 7,458.09,311.5,87.43,21.5,2.9,6.1,45,Consumer
ORD00375,2025-11-09,South,Uyo,Furniture,Furniture Item 5,1819.6,1601.25,85.11,12.2,3.2,5.1,55,Consumer
ORD00376,2025-08-05,West,Ibadan,Electronics,Electronics Item 13,1082.16,779.16,257.71,7.0,3.9,3.3,55,Small Business
ORD00377,2025-06-10,North,Kaduna,Office Supplies,Office Supplies Item 8,470.85,320.18,116.82,12.0,3.9,3.5,41,Corporate
ORD00378,2025-09-01,North,Kaduna,Furniture,Furniture Item 4,1644.53,1447.19,133.37,6.5,4.3,5.3,54,Consumer
ORD00379,2025-10-31,South,Uyo,Furniture,Furniture Item 7,2573.01,2264.25,-94.5,26.1,2.9,5.9,43,Consumer
ORD00380,2025-03-11,East,Owerri,Furniture,Furniture Item 9,1449.4,1275.48,85.55,10.2,4.3,4.8,59,Consumer
ORD00381,2025-08-17,West,Ibadan,Electronics,Electronics Item 5,956.27,688.51,231.48,6.3,5.0,5.0,61,Consumer
ORD00382,2025-09-16,North,Kano,Furniture,Furniture Item 10,1444.78,1271.41,111.28,7.2,4.2,3.3,28,Corporate
ORD00383,2025-07-29,South,Uyo,Office Supplies,Office Supplies Item 12,598.92,407.26,104.84,24.2,2.5,9.1,49,Consumer
ORD00384,2025-04-29,South,Uyo,Electronics,Electronics Item 7,1374.02,989.29,247.55,16.6,3.6,6.8,46,Consumer
ORD00385,2025-12-05,East,Enugu,Furniture,Furniture Item 7,1817.32,1599.24,107.76,10.1,3.2,3.3,37,Consumer
ORD00386,2025-06-28,North,Kaduna,Furniture,Furniture Item 7,1491.46,1312.48,87.66,10.2,4.1,3.4,32,Corporate
ORD00387,2025-08-14,North,Kano,Furniture,Furniture Item 2,1007.54,886.63,55.06,10.9,3.4,3.3,29,Small Business
ORD00388,2025-07-07,North,Kano,Office Supplies,Office Supplies Item 5,277.08,188.41,77.59,6.7,4.1,4.2,60,Consumer
ORD00389,2025-07-09,South,Uyo,Electronics,Electronics Item 4,845.51,608.77,166.4,13.9,2.9,8.6,63,Small Business
ORD00390,2025-11-19,West,Ibadan,Office Supplies,Office Supplies Item 9,665.02,452.21,180.27,8.2,4.0,2.3,37,Consumer
ORD00391,2025-12-04,East,Enugu,Electronics,Electronics Item 3,1447.98,1042.55,324.02,9.4,4.8,3.2,52,Consumer
ORD00392,2025-01-26,West,Ibadan,Office Supplies,Office Supplies Item 6,527.04,358.39,137.35,9.9,4.5,5.6,40,Consumer
ORD00393,2025-10-02,South,Port Harcourt,Electronics,Electronics Item 14,969.42,697.98,178.96,15.9,3.1,9.1,40,Consumer
ORD00394,2025-05-30,North,Kano,Office Supplies,Office Supplies Item 5,526.43,357.97,121.27,14.9,5.0,1.9,42,Consumer
ORD00395,2025-05-14,South,Uyo,Office Supplies,Office Supplies Item 12,521.55,354.66,95.28,22.9,3.6,8.6,35,Consumer
ORD00396,2025-10-30,North,Kano,Furniture,Furniture Item 5,1350.48,1188.42,118.03,5.4,4.7,2.7,62,Consumer
ORD00397,2025-01-21,East,Owerri,Electronics,Electronics Item 2,481.51,346.69,94.03,14.1,4.3,3.3,42,Consumer
ORD00398,2025-10-24,South,Port Harcourt,Electronics,Electronics Item 4,1059.9,763.12,207.1,14.1,3.0,5.3,41,Consumer
